"識別碼","資料集名稱","資料集網址","資料集提供機關名稱","更新頻率","主題分類","數發部資料集服務分類","提供格式","資料集語系","資料說明"
"8770E68C-DEDB-4E3C-A4AF-6010616D87A6","107年度新北市附屬單位預算營業基金固定資產建設改良擴充資金來源綜計表(法定)","https://data.ntpc.gov.tw/datasets/8770e68c-dedb-4e3c-a4af-6010616d87a6","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.107年度新北市附屬單位預算營業基金固定資產建設改良擴充資金來源綜計表(法定)

2.單位：新臺幣千元

3. 各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->107年度附屬單位預算""(http://www.bas.ntpc.gov.tw/download/?type_id=10836)或電洽主計處查詢。"
"7061B68B-B7ED-4AF4-9B77-B4B36E14BADA","108年度新北市總預算基金別分析表-特種基金部分(法定)","https://data.ntpc.gov.tw/datasets/7061b68b-b7ed-4af4-9b77-b4b36e14bada","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","單位：新臺幣千元
各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->108年度附屬單位預算""( http://www.bas.ntpc.gov.tw/home.jsp?id=ce44096e0f12fec9)或電洽主計處查詢。"
"5F527799-9040-46DD-935D-2656DF00673D","109年度新北市附屬單位預算營業基金固定資產建設改良擴充資金來源綜計表","https://data.ntpc.gov.tw/datasets/5f527799-9040-46dd-935d-2656df00673d","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","單位：新臺幣千元
各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->109年度附屬單位預算""( http://www.bas.ntpc.gov.tw/home.jsp?id=ce44096e0f12fec9)或電洽主計處查詢。
"
"20F21B5E-06B0-4204-961F-BA1CDD227818","107年度新北市附屬單位預算營業基金現金流量綜計表(依機關別分列) (法定)","https://data.ntpc.gov.tw/datasets/20f21b5e-06b0-4204-961f-ba1cdd227818","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.107年度新北市附屬單位預算營業基金現金流量綜計表(依機關別分列)(法定)

2.單位：新臺幣千元

3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->107年度附屬單位預算""(http://www.bas.ntpc.gov.tw/download/?type_id=10836)或電洽主計處查詢。"
"5A7D2AB9-79EE-4BAD-8EEB-81328ECA64E3","108年度新北市附屬單位預算營業基金盈虧撥補綜計表(依基金別分列) (法定)","https://data.ntpc.gov.tw/datasets/5a7d2ab9-79ee-4bad-8eeb-81328eca64e3","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","單位：新臺幣千元
各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->108年度附屬單位預算""( http://www.bas.ntpc.gov.tw/home.jsp?id=ce44096e0f12fec9)或電洽主計處查詢。"
"6199EC5F-4DF9-420F-BE08-433BD3A125DF","107年度新北市附屬單位預算資本計畫基金來源、用途及餘絀綜計表(法定)","https://data.ntpc.gov.tw/datasets/6199ec5f-4df9-420f-be08-433bd3a125df","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.107年度新北市附屬單位預算資本計畫基金來源、用途及餘絀綜計表(法定)

2.單位：新臺幣千元

3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->107年度附屬單位預算""(http://www.bas.ntpc.gov.tw/download/?type_id=10836)或電洽主計處查詢。"
"F6E1189F-B7D7-42EE-8137-3FA09D6515CD","104年度新北市附屬單位預算營業基金現金流量綜計表(依機關別分列)(法定)","https://data.ntpc.gov.tw/datasets/f6e1189f-b7d7-42ee-8137-3fa09d6515cd","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.104年度新北市附屬單位預算營業基金現金流量綜計表(依機關別分列)(法定)

2.單位：新臺幣千元

3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->104年度附屬單位法定預算""( http://www.bas.ntpc.gov.tw/download/?type_id=10421)或電洽主計處查詢。
"
"5831DB9E-AD92-4DDE-ABE1-348679E544A9","104年度新北市附屬單位預算營業基金損益綜計表(依機關別分列)(法定)","https://data.ntpc.gov.tw/datasets/5831db9e-ad92-4dde-abe1-348679e544a9","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.104年度新北市附屬單位預算營業基金損益綜計表(依機關別分列)(法定)

2.單位：新臺幣千元

3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->104年度附屬單位法定預算""( http://www.bas.ntpc.gov.tw/download/?type_id=10421)或電洽主計處查詢。
"
"1EC7728B-CD44-4B42-A42F-3BE38D64B488","103年度新北市附屬單位預算作業基金餘絀撥補綜計表(依撥補項目分列)(預算案)","https://data.ntpc.gov.tw/datasets/1ec7728b-cd44-4b42-a42f-3be38d64b488","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.103年度新北市附屬單位預算作業基金餘絀撥補綜計表(依撥補項目分列)(預算案)

2.單位：新臺幣千元
3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->103年度附屬單位預算案""( http://www.bas.ntpc.gov.tw/download/?type_id=10408)或電洽主計處查詢。

4.作業基金之新北市都市更新基金、新北市實施平均地權基金及新北市軌道建設發展基金尚未經市議會審議通過。"
"0BCDBEE9-4664-4D20-AE28-40EF4FA89191","103年度新北市附屬單位預算作業基金現金流量綜計表(依現流項目分列)(預算案)","https://data.ntpc.gov.tw/datasets/0bcdbee9-4664-4d20-ae28-40ef4fa89191","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.103年度新北市附屬單位預算作業基金現金流量綜計表(依現金流量項目分列)(預算案)

2.單位：新臺幣千元

3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->103年度附屬單位預算案""( http://www.bas.ntpc.gov.tw/download/?type_id=10408)或電洽主計處查詢。

4.作業基金之新北市都市更新基金、新北市實施平均地權基金及新北市軌道建設發展基金尚未經市議會審議通過。"
"B0E16AF3-2CF4-4798-B165-1371E482FDA2","107年度新北市附屬單位預算作業基金收支餘絀綜計表(依基金別分列) (法定)","https://data.ntpc.gov.tw/datasets/b0e16af3-2cf4-4798-b165-1371e482fda2","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.107年度新北市附屬單位預算作業基金收支餘絀綜計表(依基金別分列) (法定)

2.單位：新臺幣千元

3. 各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->107年度附屬單位預算""(http://www.bas.ntpc.gov.tw/download/?type_id=10836)或電洽主計處查詢。"
"179735BF-C0FC-4F72-8417-0B28CB038411","103年度新北市附屬單位預算營業基金固定資產建設改良擴充資金來源綜計表(法定)","https://data.ntpc.gov.tw/datasets/179735bf-c0fc-4f72-8417-0b28cb038411","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.103年度新北市附屬單位預算營業基金固定資產建設改良擴充資金來源綜計表(法定)

2.單位：新臺幣千元

3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->103年度附屬單位預算""(http://www.bas.ntpc.gov.tw/download/?type_id=10612)或電洽主計處查詢。"
"3D339C89-80A1-4DEC-A6FE-0A4B42A18FB8","107年度新北市附屬單位預算營業基金損益綜計表(依收支科目分列) (法定)","https://data.ntpc.gov.tw/datasets/3d339c89-80a1-4dec-a6fe-0a4b42a18fb8","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.107年度新北市附屬單位預算營業基金損益綜計表(依收支科目分列)(法定)

2.單位：新臺幣千元

3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->107年度附屬單位預算""(http://www.bas.ntpc.gov.tw/download/?type_id=10836)或電洽主計處查詢。"
"A1FE0824-71B6-4D05-BEA7-618153CE2E6E","108年度新北市附屬單位預算作業基金餘絀撥補綜計表(依撥補項目分列) (法定)","https://data.ntpc.gov.tw/datasets/a1fe0824-71b6-4d05-bea7-618153ce2e6e","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->108年度附屬單位預算""( http://www.bas.ntpc.gov.tw/home.jsp?id=ce44096e0f12fec9)或電洽主計處查詢。"
"7A5DA4EF-271A-4C92-9B96-3CCC632A6B7D","103年度新北市附屬單位預算營業基金財務摘要綜計表(法定)","https://data.ntpc.gov.tw/datasets/7a5da4ef-271a-4c92-9b96-3ccc632a6b7d","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.103年度新北市附屬單位預算營業基金財務摘要綜計表(法定)

2.單位：新臺幣百萬元

3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->103年度附屬單位預算""(http://www.bas.ntpc.gov.tw/download/?type_id=10612)或電洽主計處查詢。"
"91242406-3E62-4DE6-9C53-2D8B47A81B7E","107年度新北市附屬單位預算作業基金餘絀撥補綜計表(依基金別分列) (法定)","https://data.ntpc.gov.tw/datasets/91242406-3e62-4de6-9c53-2d8b47a81b7e","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.107年度新北市附屬單位預算作業基金餘絀撥補綜計表(依基金別分列) (法定)

2.單位：新臺幣千元

3. 各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->107年度附屬單位預算""(http://www.bas.ntpc.gov.tw/download/?type_id=10836)或電洽主計處查詢。"
"F126E6F4-F136-4F39-8DE1-1BC7EFBEFE5E","108年度新北市附屬單位預算資本計畫基金來源、用途及餘絀綜計表(預算案)","https://data.ntpc.gov.tw/datasets/f126e6f4-f136-4f39-8de1-1bc7efbefe5e","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.108年度新北市附屬單位預算資本計畫基金來源、用途及餘絀綜計表(預算案)

2.單位：新臺幣千元

3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->108年度附屬單位預算案""(http://www.bas.ntpc.gov.tw/download/?mode=edit&type_id=10933)或電洽主計處查詢。"
"DC4BF81B-5009-4B6D-BBB5-3480B1D6552D","107年度新北市附屬單位預算作業基金餘絀撥補綜計表(依撥補項目分列) (法定)","https://data.ntpc.gov.tw/datasets/dc4bf81b-5009-4b6d-bbb5-3480b1d6552d","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.107年度新北市附屬單位預算作業基金餘絀撥補綜計表(依撥補項目分列) (法定)

2.單位：新臺幣千元

3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->107年度附屬單位預算""(http://www.bas.ntpc.gov.tw/download/?type_id=10836)或電洽主計處查詢。"
"9113EA62-FD04-46E4-B1A7-6EE1DE924F2A","104年度新北市附屬單位預算特別收入基金來源、用途及餘絀綜計表(預算案)","https://data.ntpc.gov.tw/datasets/9113ea62-fd04-46e4-b1a7-6ee1de924f2a","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.104年度新北市附屬單位預算特別收入基金來源、用途及餘絀綜計表(預算案)

2.單位：新臺幣千元

3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->104年度附屬單位預算案""( http://www.bas.ntpc.gov.tw/download/?type_id=10420)或電洽主計處查詢。

4.特別收入基金之新北市空氣污染防制基金尚未經市議會審議通過。
"
"CBBFADC3-D0B1-41C8-80A1-DD8CCF4329D7","108年度新北市附屬單位預算作業基金餘絀撥補綜計表(依基金別分列) (法定)","https://data.ntpc.gov.tw/datasets/cbbfadc3-d0b1-41c8-80a1-dd8ccf4329d7","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","單位：新臺幣千元
各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->108年度附屬單位預算""( http://www.bas.ntpc.gov.tw/home.jsp?id=ce44096e0f12fec9)或電洽主計處查詢。
"
"2932699B-B299-4FD0-8B03-7606B6FF40C8","104年度新北市附屬單位預算作業基金收支餘絀綜計表(依基金別分列)(預算案)","https://data.ntpc.gov.tw/datasets/2932699b-b299-4fd0-8b03-7606b6ff40c8","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.104年度新北市附屬單位預算作業基金收支餘絀綜計表(依基金別分列)(預算案)

2.單位：新臺幣千元

3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->104年度附屬單位預算案""( http://www.bas.ntpc.gov.tw/download/?type_id=10420)或電洽主計處查詢。

4.作業基金之新北市都市更新基金、新北市實施平均地權基金、新北市軌道建設發展基金及新北市停車場作業基金尚未經市議會審議通過。"
"C5D3CF58-B5C7-4C76-AAE1-AAB6F83461EA","107年度新北市附屬單位預算作業基金現金流量綜計表(依現金流量分列) (法定)","https://data.ntpc.gov.tw/datasets/c5d3cf58-b5c7-4c76-aae1-aab6f83461ea","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.107年度新北市附屬單位預算作業基金現金流量綜計表(依現金流量項目分列)(法定)

2.單位：新臺幣千元

3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->107年度附屬單位預算""(http://www.bas.ntpc.gov.tw/download/?type_id=10836)或電洽主計處查詢。"
"14CFC02B-7A89-4C63-83E5-10BEAF371B03","105年度新北市附屬單位預算特別收入基金現金流量綜計表(依現流分列)(法定)","https://data.ntpc.gov.tw/datasets/14cfc02b-7a89-4c63-83e5-10beaf371b03","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.105年度新北市附屬單位預算特別收入基金現金流量綜計表(依現金流量項目分列)(法定)

2.單位：新臺幣千元

3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->105年度附屬單位法定預算""( http://www.bas.ntpc.gov.tw/download/?type_id=10618)或電洽主計處查詢。
"
"AA2FF538-3B8B-48FE-982F-C24439D40BF7","103年度新北市附屬單位預算營業基金現金流量綜計表(依機關別分列)(法定)","https://data.ntpc.gov.tw/datasets/aa2ff538-3b8b-48fe-982f-c24439d40bf7","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.103年度新北市附屬單位預算營業基金現金流量綜計表(依機關別分列)(法定)

2.單位：新臺幣千元

3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->103年度附屬單位預算""(http://www.bas.ntpc.gov.tw/download/?type_id=10612)或電洽主計處查詢。"
"355468B2-1830-456D-BE51-C9C3BBAEE8AB","107年度新北市附屬單位預算營業基金損益綜計表(依機關別分列) (法定)","https://data.ntpc.gov.tw/datasets/355468b2-1830-456d-be51-c9c3bbaee8ab","新北市政府主計處/基金預算科","不更新","財稅","公共資訊","JSON、CSV、XML","中文","1.107年度新北市附屬單位預算營業基金損益綜計表(依機關別分列) (法定)

2.單位：新臺幣千元

3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->107年度附屬單位預算""(http://www.bas.ntpc.gov.tw/download/?type_id=10836)或電洽主計處查詢。"
